,p1,p2,p3,p4,p5,p6,p7,p8,Gkr,RMSE,iterations,score,well,protocol
1025,0.0016129260398620305,0.07267673742734271,1.926377286493584e-05,0.052199424615654196,0.11021453728219759,0.023110675520278096,0.008884322083641401,0.029493823166258554,0.15309630957560785,2913.7940211648224,724,2913.7940211648224,3,hhbrute3gstep
1026,0.0016128831141073916,0.07267498298219807,1.926464263142258e-05,0.052199104754063336,0.11021856291959027,0.023110097599140778,0.008884731890680281,0.029494057061184235,0.15309644506906703,2913.7939785726576,1558,2913.7939785726576,3,hhbrute3gstep
1027,0.0016129185554828926,0.07267751369218564,1.9263021984019668e-05,0.05219967974790562,0.11021587249223994,0.023110267163702243,0.008884589903806726,0.029493817435013666,0.15309507462684094,2913.7939851181145,1003,2913.7939851181145,3,hhbrute3gstep
1028,0.001612888496152796,0.07267775297326214,1.9263140133650708e-05,0.052199647421119516,0.11021432502490887,0.02311009666128212,0.008884542623024686,0.029493758943084487,0.15309500470263118,2913.79397722792,887,2913.79397722792,3,hhbrute3gstep
1029,0.0016129007772132684,0.0726781339530532,1.926315937729784e-05,0.05219974003405044,0.11021550814348564,0.023110303251437498,0.00888460942642665,0.02949358696122639,0.15309563799276404,2913.7939954621465,812,2913.7939954621465,3,hhbrute3gstep
1030,1.9887543461186184e-07,0.0004848573440884817,0.060060845360397346,3.905509810856547e-06,1.7361470911988398e-05,5.084613785994192e-05,0.004719766590513856,0.010379969339376438,0.1524,,978,,3,hhbrute3gstep
1031,1.687755376231203e-05,0.00019539702489084957,0.007112133921179098,0.09433643100507023,2.6808435293806935e-06,2.6083794629192973e-06,1.6912407393349728e-07,4.055381843674078e-07,0.1524,,767,,3,hhbrute3gstep
1032,1.3954362068594516e-06,1.2694876448665152e-05,2.185343112882417e-06,1.9051732748109003e-05,9.020489382770148e-07,2.9995522907715195e-05,0.04937817503070188,0.012873882591523758,0.1524,,1535,,3,hhbrute3gstep
1033,0.004799578522354204,0.09582347808396362,9.02595667034679e-06,0.0005549535368641962,8.263779481427884e-07,0.0022804107258245897,3.5503188292008355e-06,7.002051533415547e-06,0.1524,,835,,3,hhbrute3gstep
1034,1.9039927972125418e-07,0.030597276037609294,4.094236192327728e-05,0.0020433666210389937,1.01127817077056e-05,0.005649294502202445,2.496182545252108e-06,6.947402344922659e-05,0.1524,,608,,3,hhbrute3gstep
1035,7.115693703140645e-05,0.009616292058677825,4.6994487902366166e-06,2.762472851719797e-05,6.16204429845255e-06,0.034904398853082504,3.408478499572461e-07,0.00017113978744212483,0.1524,,724,,3,hhbrute3gstep
1036,0.0001449665003516989,1.4042179827030674e-07,2.0899044700007628e-06,0.027797875616133484,2.3690373718307686e-05,6.771418607323439e-05,5.284541420018068e-07,0.003254582300244227,0.1524,,1558,,3,hhbrute3gstep
1037,7.657965713568354e-06,7.333075896126849e-07,0.0001103108946823342,0.0022494063100192948,0.001143715938135941,0.026486361120351617,0.0021012570075773064,3.8213116382504766e-07,0.1524,,1003,,3,hhbrute3gstep
1038,4.382959519220103e-06,3.826321144365993e-06,0.0009138399679593978,3.560592433931766e-07,0.009813670398306525,0.006590391009964253,1.930544143987875e-06,0.00023510172795186286,0.1524,,887,,3,hhbrute3gstep
1039,0.0010554254558773105,1.3552589694721644e-07,0.004425499199925205,0.0009113920838546725,9.995319565726608e-07,0.00760452600078214,0.039922216247102967,0.08151074080932531,0.1524,,812,,3,hhbrute3gstep
1040,0.0015640730403318303,0.07905867904146141,2.2274615342341603e-05,0.05113842923968427,0.09587771707771228,0.0238926569824978,0.007056264472396648,0.03139495978133629,0.15456382315938463,704.9716118834099,813,704.9716118834099,7,sis
1041,0.001564127159850059,0.07906028749727681,2.2275903371976368e-05,0.05113755761231898,0.09587577178818919,0.02389333186013987,0.007056261497814652,0.031395063985845455,0.15455921298678757,704.9716176291415,722,704.9716176291415,7,sis
1042,0.001564086714168384,0.0790583438897467,2.227352747944871e-05,0.05113861394752963,0.09587795022533475,0.023892546097641687,0.007056448682124765,0.03139530182101507,0.1545597210897523,704.9716355568161,820,704.9716355568161,7,sis
1043,0.0015640709477213923,0.07905837217741256,2.2273274046909757e-05,0.05113872980171271,0.0958789256146913,0.02389240540549603,0.007056468992976034,0.03139527834095846,0.1545610811217241,704.9716135754725,830,704.9716135754725,7,sis
